ID;ACUSACION;ANIO_DENUNCIA;ANIO_ENTRADA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_DELITO;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;POBLACION;RURAL O URBANO;PORCENTAJE
646;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;VALLEDUPAR;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;503444;RURAL;0.00019863%
647;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;SOACHA;Colombia;NA;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;567546;URBANO;0.0001762%
648;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;INDAGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;SEVILLA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;3;43738;URBANO;0.00685902%
649;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;DOSQUEBRADAS;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;MASCULINO;1;208646;URBANO;0.00047928%
650;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;TARAZA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;48926;URBANO;0.0020439%
651;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;OLAYA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;3411;RURAL;0.02931692%
652;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;ANDES;Colombia;NA;NO;DIRECCION SECCIONAL DE CUNDINAMARCA;FEMENINO;1;47747;URBANO;0.00209437%
653;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;MEDELLIN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;2569007;URBANO;0.00003893%
654;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;COPACABANA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;74408;RURAL;0.00134394%
655;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;ITAGUI;Colombia;Colombia;NO;DIRECCION SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1;282815;URBANO;0.00035359%
656;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;CALDAS;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;82234;RURAL;0.00121604%
657;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;GIRARDOTA;Colombia;Venezuela;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;60611;URBANO;0.00164987%
658;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;INDAGACION;FEMINICIDIO;ADULTO MAYOR DE 60;SI;NO;NO;Ley 906;ITAGUI;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;282815;RURAL;0.00035359%
659;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;INDAGACION;FEMINICIDIO;ADULTO MAYOR DE 60;SI;SI;NO;Ley 906;ITAGUI;Colombia;Colombia;NO;DIRECCION SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1;282815;URBANO;0.00035359%
660;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;INDAGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;MEDELLIN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;3;2569007;RURAL;0.00011678%
661;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;INDAGACION;FEMINICIDIO;SIN DATO;SI;NO;NO;Ley 906;BELLO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1;500098;URBANO;0.00019996%
662;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;INDAGACION;FEMINICIDIO;SIN DATO;SI;NO;NO;Ley 906;ITAGUI;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;282815;RURAL;0.00035359%
663;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;INDAGACION;FEMINICIDIO;SIN DATO;SI;SI;NO;Ley 906;MEDELLIN;Colombia;NA;NO;DIRECCION SECCIONAL DE VALLE DEL CAUCA;MASCULINO;1;2569007;URBANO;0.00003893%
664;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;FEMINICIDIO;SIN DATO;SI;SI;SI;Ley 906;SANTAFE DE ANTIOQUIA;Colombia;NA;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;25395;URBANO;0.00393778%
665;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;INDAGACION;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;NO;NO;Ley 906;MEDELLIN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;2;2569007;URBANO;0.00007785%
666;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;RETIRO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;2;20080;RURAL;0.00996016%
667;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;PEÑOL;Colombia;Colombia;NO;DIRECCION SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1;15629;URBANO;0.00639836%
668;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;RIONEGRO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;26025;URBANO;0.00384246%
669;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;INDAGACION;FEMINICIDIO;ADULTO MAYOR DE 60;SI;SI;NO;Ley 906;MEDELLIN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;2569007;URBANO;0.00003893%
670;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;INDAGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;TAME;Colombia;NA;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;55028;URBANO;0.00181726%
671;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;INDAGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;TAME;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;55028;URBANO;0.00181726%
672;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;INDAGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BARRANQUILLA;Colombia;Venezuela;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;2;1239804;RURAL;0.00016132%
673;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;INDAGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;SOLEDAD;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;700970;URBANO;0.00014266%
674;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;INDAGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;SOLEDAD;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;700970;URBANO;0.00014266%
675;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;INDAGACION;FEMINICIDIO;PRIMERA INFANCIA 0 - 5;SI;NO;NO;Ley 906;BARRANQUILLA;Colombia;NA;NO;DIRECCION SECCIONAL DE CALI;MASCULINO;1;1239804;RURAL;0.00008066%
676;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;INDAGACION;FEMINICIDIO;SIN DATO;SI;NO;NO;Ley 906;MALAMBO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;131083;RURAL;0.00076288%
677;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1. 3. 5. 7 Y 8 DEL ART. 104. ART. 104B L.G;Magdalena;ACTIVO;INDAGACION;FEMINICIDIO;SIN DATO;SI;NO;NO;Ley 906;BARRANQUILLA;Colombia;NA;NO;DIRECCION SECCIONAL DE MAGDALENA;FEMENINO;1;1239804;URBANO;0.00008066%
678;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1. 3. 5. 7 Y 8 DEL ART. 104. ART. 104B L.G;Meta;ACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;PALMAR DE VARELA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE META;FEMENINO;1;26021;RURAL;0.00384305%
679;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1. 3. 5. 7 Y 8 DEL ART. 104. ART. 104B L.G;Nariño;ACTIVO;INDAGACION;FEMINICIDIO;SIN DATO;SI;NO;NO;Ley 906;BARRANQUILLA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE NARIÑO;FEMENINO;1;1239804;URBANO;0.00008066%
680;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL. FISICA O PSICOLOGICA. ART. 104B L.F;Antioquia;ACTIVO;INDAGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;BARRANQUILLA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;1239804;URBANO;0.00008066%
681;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL. FISICA O PSICOLOGICA. ART. 104B L.F;Putumayo;ACTIVO;INDAGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;SOLEDAD;Colombia;Colombia;NO;DIRECCION SECCIONAL DE PUTUMAYO;FEMENINO;1;700970;URBANO;0.00014266%
682;NO;2019;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;BOGOTA. D. C.;ACTIVO;JUICIO;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;1;1239804;RURAL;0.00008066%
683;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BARRANQUILLA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;1239804;RURAL;0.00008066%
684;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;SOLEDAD;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;700970;RURAL;0.00014266%
685;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Arauca;INACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ARAUCA;FEMENINO;1;8380801;RURAL;0.00001193%
686;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Arauca;INACTIVO;INDAGACION;FEMINICIDIO;SIN DATO;SI;NO;NO;Ley 906;BOGOTA;Colombia;NA;NO;DIRECCION SECCIONAL DE ARAUCA;FEMENINO;1;8380801;URBANO;0.00001193%
687;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;1;8380801;URBANO;0.00001193%
688;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;INDAGACION;FEMINICIDIO;SIN DATO;SI;NO;NO;Ley 906;BOGOTA;Colombia;NA;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;1;8380801;RURAL;0.00001193%
689;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Cundinamarca;INACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTA;Colombia;NA;NO;DIRECCION SECCIONAL DE CUNDINAMARCA;FEMENINO;1;8380801;RURAL;0.00001193%
690;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Cundinamarca;INACTIVO;INDAGACION;FEMINICIDIO;SIN DATO;SI;NO;NO;Ley 906;BOGOTA;Colombia;NA;NO;DIRECCION SECCIONAL DE CUNDINAMARCA;FEMENINO;1;8380801;RURAL;0.00001193%
691;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Meta;INACTIVO;INDAGACION;FEMINICIDIO;SIN DATO;SI;NO;NO;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE META;FEMENINO;1;8380801;RURAL;0.00001193%
692;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;INDAGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE PUTUMAYO;FEMENINO;1;8380801;RURAL;0.00001193%
693;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Putumayo;INACTIVO;INDAGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE PUTUMAYO;FEMENINO;2;8380801;RURAL;0.00002386%
694;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;INDAGACION;FEMINICIDIO;ADULTO MAYOR DE 60;SI;NO;NO;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE SUCRE;;1;8380801;RURAL;0.00001193%
695;NO;2019;2019;2019;NO;NO;NO;SI;FEMINICIDIO ART. 104A C.P.;Sucre;INACTIVO;INDAGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE SUCRE;FEMENINO;1;8380801;RURAL;0.00001193%
696;NO;2019;2019;2019;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOYACA;FEMENINO;1;8380801;URBANO;0.00001193%
697;NO;2019;2019;2019;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CUNDINAMARCA;FEMENINO;1;8380801;RURAL;0.00001193%
698;NO;2019;2019;2019;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Magdalena;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MAGDALENA;FEMENINO;1;8380801;RURAL;0.00001193%
699;NO;2019;2019;2019;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Norte de Santander;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTA;Colombia;NA;NO;DIRECCION SECCIONAL DE NORTE DE SANTANDER;FEMENINO;1;8380801;URBANO;0.00001193%
700;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INDAGACION;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;NO;NO;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;8380801;RURAL;0.00001193%
701;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MAGDALENA MEDIO;FEMENINO;1;8380801;URBANO;0.00001193%
702;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;INFANCIA 6 - 11;SI;SI;SI;Ley 1098;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;8380801;URBANO;0.00001193%
703;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;INVESTIGACION;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;1;8380801;URBANO;0.00001193%
704;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Bolivar;ACTIVO;INVESTIGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BOGOTA;Colombia;NA;NO;DIRECCION SECCIONAL DE BOLiVAR;FEMENINO;1;8380801;RURAL;0.00001193%
705;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 1098;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE HUILA;FEMENINO;1;8380801;RURAL;0.00001193%
706;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 1098;BOGOTA;Colombia;NA;NO;DIRECCION SECCIONAL DE HUILA;FEMENINO;1;8380801;URBANO;0.00001193%
707;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Nariño;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE NARIÑO;FEMENINO;1;8380801;URBANO;0.00001193%
708;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;EL PEÑON;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;4974;URBANO;0.02010454%
709;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;CARTAGENA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;1057767;RURAL;0.00009454%
710;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;TERMINACION ANTICIPADA;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;CARTAGENA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;1057767;URBANO;0.00009454%
711;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;FEMINICIDIO;SIN DATO;SI;NO;SI;Ley 906;SAN CRISTOBAL;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;6738;RURAL;0.0148412%
712;NO;2019;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1. 3. 5. 7 Y 8 DEL ART. 104. ART. 104B L.G;Arauca;ACTIVO;JUICIO;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SAN PABLO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ARAUCA;FEMENINO;1;16994;RURAL;0.00588443%
713;NO;2019;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CARTAGENA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ANTIOQUIA;FEMENINO;1;1057767;RURAL;0.00009454%
714;NO;2019;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;CARTAGENA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ANTIOQUIA;FEMENINO;1;1057767;RURAL;0.00009454%
715;NO;2019;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;TERMINACION ANTICIPADA;FEMINICIDIO;SIN DATO;SI;NO;SI;Ley 906;CARTAGENA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ARAUCA;FEMENINO;1;1057767;RURAL;0.00009454%
716;NO;2019;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Arauca;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CARTAGENA;Colombia;NA;NO;DIRECCION SECCIONAL DE ARAUCA;FEMENINO;1;1057767;URBANO;0.00009454%
717;NO;2019;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;ArchipiElago de San AndrEs. Providencia y Santa Catalina;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;TUNJA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE SAN ANDRES. PROVIDENCIA Y SANTA CATALINA;FEMENINO;1;206791;URBANO;0.00048358%
718;NO;2019;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;ArchipiElago de San AndrEs. Providencia y Santa Catalina;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MANIZALES;Colombia;Colombia;NO;DIRECCION SECCIONAL DE SAN ANDRES. PROVIDENCIA Y SANTA CATALINA;MASCULINO;1;402646;RURAL;0.00024836%
719;NO;2019;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;ACTIVO;TERMINACION ANTICIPADA;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SUPIA;Colombia;NA;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;27687;URBANO;0.0036118%
720;NO;2019;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SUPIA;Colombia;NA;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;1;27687;RURAL;0.0036118%
721;NO;2019;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolivar;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MANIZALES;Colombia;NA;NO;DIRECCION SECCIONAL DE MAGDALENA MEDIO;FEMENINO;1;402646;RURAL;0.00024836%
